job_id,tab,position,total_jobs_in_tab,company,title,url,scraped_at
reco-010926020073,you_might_like,14,66,WNS Holdings,WNS Hiring For Data Scientist - AIML,https://www.naukri.com/job-listings-010926020073,2026-09-03T08:06:33.216758+00:00
reco-010926933266,you_might_like,15,66,UPS Supply Chain Solutions (UPS SCS),Senior Software Engineer,https://www.naukri.com/job-listings-010926933266,2026-09-03T08:06:35.105573+00:00
reco-020926502102,you_might_like,16,66,Art Technology And Software,AI Engineer,https://www.naukri.com/job-listings-020926502102,2026-09-03T08:06:36.986940+00:00
reco-010926933270,you_might_like,17,66,UPS Supply Chain Solutions (UPS SCS),Data Scientist,https://www.naukri.com/job-listings-010926933270,2026-09-03T08:06:38.875510+00:00
reco-020926503931,you_might_like,18,66,DRC Infotech,AI / ML Professional,https://www.naukri.com/job-listings-020926503931,2026-09-03T08:06:40.762975+00:00
reco-020926025411,you_might_like,19,66,Yaltech Consulting,Ui Ux Developer,https://www.naukri.com/job-listings-020926025411,2026-09-03T08:06:42.641500+00:00
reco-310826502450,you_might_like,20,66,Ciber,AWS Connect + Claude AI Developer,https://www.naukri.com/job-listings-310826502450,2026-09-03T08:06:44.526734+00:00
reco-020926018099,you_might_like,21,66,IntelliaTech,Java Full Stack Developer,https://www.naukri.com/job-listings-020926018099,2026-09-03T08:06:46.408034+00:00
reco-020926927347,you_might_like,22,66,Capgemini,Angular Frontend Developer,https://www.naukri.com/job-listings-020926927347,2026-09-03T08:06:48.297950+00:00
reco-080626007968,you_might_like,23,66,Bahwan CyberTek,SDE 1 - Strong DSA,https://www.naukri.com/job-listings-080626007968,2026-09-03T08:06:50.249066+00:00
reco-010926014444,you_might_like,24,66,Tychon Solutions,Dot Net Core Developer,https://www.naukri.com/job-listings-010926014444,2026-09-03T08:06:52.129432+00:00
reco-010926035891,you_might_like,25,66,Magma Hdi General Insurance,Specialist AI Initiatives & Execution,https://www.naukri.com/job-listings-010926035891,2026-09-03T08:06:53.999214+00:00
reco-020926503267,you_might_like,26,66,Aufait Technologies,AI/ML Engineer,https://www.naukri.com/job-listings-020926503267,2026-09-03T08:06:55.878113+00:00
reco-020926500752,you_might_like,27,66,Anav Webtech,AI / ML Engineer,https://www.naukri.com/job-listings-020926500752,2026-09-03T08:06:57.762474+00:00
reco-010926915083,you_might_like,28,66,Capgemini,Data Engineer - IGA,https://www.naukri.com/job-listings-010926915083,2026-09-03T08:06:59.743263+00:00
reco-020926504486,you_might_like,29,66,Deskcode Solution,Full Stack Developer (React + Python),https://www.naukri.com/job-listings-020926504486,2026-09-03T08:07:01.627402+00:00
reco-010926021826,you_might_like,30,66,EY,Cyber AI Engineer,https://www.naukri.com/job-listings-010926021826,2026-09-03T08:07:03.540138+00:00
reco-010926018394,you_might_like,31,66,Accenture,Urgent Opening || Java Fullstack Developer || Mumbai,https://www.naukri.com/job-listings-010926018394,2026-09-03T08:07:05.438606+00:00
reco-020926011292,you_might_like,32,66,Tata Consultancy Services,Senior Java Fullstack Developer,https://www.naukri.com/job-listings-020926011292,2026-09-03T08:07:07.394376+00:00
reco-010926932660,you_might_like,33,66,Prodapt Solutions,Lead Engineer-Cassandra-Mongodb,https://www.naukri.com/job-listings-010926932660,2026-09-03T08:07:09.295965+00:00
reco-290526017397,you_might_like,34,66,HCLTech,Golang Developer,https://www.naukri.com/job-listings-290526017397,2026-09-03T08:07:11.184547+00:00
reco-020926503948,you_might_like,35,66,Objectways Technologies,AI-ML Engineer,https://www.naukri.com/job-listings-020926503948,2026-09-03T08:07:13.087115+00:00
reco-290826007725,you_might_like,36,66,Red Dream Ventures,"Trainer AI, Edge AI & Robotics",https://www.naukri.com/job-listings-290826007725,2026-09-03T08:07:14.974160+00:00
reco-260826503811,you_might_like,37,66,Money View,Software Development Engineer - 1,https://www.naukri.com/job-listings-260826503811,2026-09-03T08:07:16.857906+00:00
reco-020926030482,you_might_like,38,66,Geak Minds,Full Stack/Data Engineer - Cloud FinOps Platform | GeakMinds | Chennai,https://www.naukri.com/job-listings-020926030482,2026-09-03T08:07:18.746604+00:00
reco-190826502968,you_might_like,39,66,Mastercard,Software Engineer II,https://www.naukri.com/job-listings-190826502968,2026-09-03T08:07:20.633231+00:00
reco-010926504201,you_might_like,40,66,ADCC Global,Backend & DevOps Engineer,https://www.naukri.com/job-listings-010926504201,2026-09-03T08:07:22.573447+00:00
reco-260826018033,you_might_like,41,66,Ihcs Technologies,Fullstack Python Developer,https://www.naukri.com/job-listings-260826018033,2026-09-03T08:07:24.459315+00:00
reco-130726007994,you_might_like,42,66,Iide Education,AI Trainer/Faculty,https://www.naukri.com/job-listings-130726007994,2026-09-03T08:07:26.334476+00:00
reco-020926915993,you_might_like,43,66,Althi Solutions,AI Generalist,https://www.naukri.com/job-listings-020926915993,2026-09-03T08:07:28.224653+00:00
reco-310826503326,you_might_like,44,66,Accrete Infosolution Technologies,Data Scientist,https://www.naukri.com/job-listings-310826503326,2026-09-03T08:07:30.157908+00:00
reco-010926505674,you_might_like,45,66,Nucleusteq Consulting,Python Developer,https://www.naukri.com/job-listings-010926505674,2026-09-03T08:07:32.070551+00:00
reco-280826011251,you_might_like,46,66,Nouryon,AI Solutions Analyst,https://www.naukri.com/job-listings-280826011251,2026-09-03T08:07:33.972409+00:00
reco-020926501336,you_might_like,47,66,Hanu Reddy Realty,Software Engineer,https://www.naukri.com/job-listings-020926501336,2026-09-03T08:07:35.893479+00:00
reco-020926011819,you_might_like,48,66,CIEL HR,Golang Developer,https://www.naukri.com/job-listings-020926011819,2026-09-03T08:07:37.785855+00:00
reco-010926506727,you_might_like,49,66,Pinnacle Specialists,Python Developer,https://www.naukri.com/job-listings-010926506727,2026-09-03T08:07:39.737035+00:00
reco-020926012947,you_might_like,50,66,Novizco Infotech,"Full Stack Developer ( Python , FastAPI, Azure)",https://www.naukri.com/job-listings-020926012947,2026-09-03T08:07:41.632723+00:00
reco-020926500353,you_might_like,51,66,Numentica,Full Stack Engineer,https://www.naukri.com/job-listings-020926500353,2026-09-03T08:07:43.529454+00:00
